hfpxzc href,name,MW4etd,UY7F9,category,W4Efsd 2,Address,doJOZc,Add,W4Efsd 3,W4Efsd 4,W4Efsd 5,W4Efsd 6,FQ2IWe src,ah5Ghc,Jn12ke src
"https://www.google.com/maps/place/CUT%26STYLE+Salon+-+Janakpuri,+New+Delhi/data=!4m7!3m6!1s0x390d05a0de4c9c7f:0x3ec1f82e5db48fb1!8m2!3d28.6218917!4d77.0828519!16s%2Fg%2F11ttb20xqk!19sChIJf5xM3qAFDTkRsY-0XS74wT4?authuser=0&hl=en&rclk=1","CUT&STYLE Salon - Janakpuri, New Delhi",4.8,"-1,482",Beauty Parlour,·,"A-3/11, Ground Floor, near HDFC Bank",,"A-3/11, Ground Floor, near HDFC Bank","A-3/11, Ground Floor, near HDFC Bank",,Open,· Closes 9 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHBZ9lJTMJTHo3KDFHdWkCiHtsev8MhW13hXtmdOmlToIOPo5Rx5WeGdJLN8OiYTevc-0RS-1-P_l6rDJUOnXCCxy2HXCm_bxSbpHlwrsq2wm812Ohc9fy8Gn4Bnu1aG4H5ZTnj2g=w138-h92-k-no,On-site services,
"https://www.google.com/maps/place/Tweak+Salon+-+Khan+Market,+New+Delhi/data=!4m7!3m6!1s0x390ce38ee65d17f1:0xbbed07fef526c1d3!8m2!3d28.600145!4d77.227087!16s%2Fg%2F11w7klq16v!19sChIJ8Rdd5o7jDDkR08Em9f4H7bs?authuser=0&hl=en&rclk=1","Tweak Salon - Khan Market, New Delhi",4.8,-143,Beauty Parlour,·,"Shop. No. 23, FIRST & SECOND FLOOR",,"Shop. No. 23, FIRST & SECOND FLOOR","Shop. No. 23, FIRST & SECOND FLOOR",,Open,· Closes 9 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG4UCPbHUw5h0scM3Czk1SDSr2EfSWS7Pbv1KCzhNZs3fbcSCO8KMjnM6eUjmuCOCNarnGAx9UHRuvrhpUw_puw6EN89W5ukPX5QOpeSM95DYo9dkudGLC_jS7Wah3UeUov2tw=w80-h142-k-no,On-site services,
https://www.google.com/maps/place/Nakshatra+Unisex+Salon+%26+Academy/data=!4m7!3m6!1s0x390ce3886ca09f51:0xced95eb75189c89f!8m2!3d28.5833377!4d77.2479413!16s%2Fg%2F11v154_xs6!19sChIJUZ-gbIjjDDkRn8iJUbde2c4?authuser=0&hl=en&rclk=1,Nakshatra Unisex Salon & Academy,4.9,-253,Beauty Parlour,·,"16, Samman Bazar Rd",,"16, Samman Bazar Rd","16, Samman Bazar Rd",,Closes soon,· 8:30 pm · Opens 11 am Sun,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE8moc74ZIfKl3B1fIjmrXUut8p6zzmaXAk55yXGPA7oap26wSQDfkREd7mDkTLzfEz6Ra_CHJrDg_rtdFknXK67arg4_QFDLaVTbF49FMetxk6rCjp2-RIVCx0Ok3S6zgXKi1P=w80-h142-k-no,On-site services,
https://www.google.com/maps/place/Naturals+Salon/data=!4m7!3m6!1s0x390d03d4880c59dd:0xafb58a37c2fce184!8m2!3d28.6596667!4d77.1904692!16s%2Fg%2F11h07nyx5w!19sChIJ3VkMiNQDDTkRhOH8wjeKta8?authuser=0&hl=en&rclk=1,Naturals Salon,4.8,-519,Beauty Parlour,·,"5C/1, 1st Floor, New Rohtak Road, Karol Bagh, opposite Liberty Cinema Hall",,"5C/1, 1st Floor, New Rohtak Road, Karol Bagh, opposite Liberty Cinema Hall","5C/1, 1st Floor, New Rohtak Road, Karol Bagh, opposite Liberty Cinema Hall",,Closes soon,· 8 pm · Opens 10 am Sun,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHOF1VjFEqVYI3qbniTGsaVkt0hHRh8_9lbEXlDMsmv0UVpb6ZplU4TNKOe7MKi-xh6H703uVtM4vnUiZ_AdmJjoQV0goGVqeiSkF3E91-Lsyt-pCEnkOMgHdMu47e-ys4EG8EO=w163-h92-k-no,"""The salon itself was clean, well-maintained, and had a very calming vibe.""",https://ssl.gstatic.com/local/servicebusiness/default_user.png
https://www.google.com/maps/place/Vikings+Salon/data=!4m7!3m6!1s0x390ce35acc7d5f83:0xd90d0f58e827ee02!8m2!3d28.5562725!4d77.2337921!16s%2Fg%2F11sh43m72k!19sChIJg199zFrjDDkRAu4n6FgPDdk?authuser=0&hl=en&rclk=1,Vikings Salon,4.5,-283,Beauty Parlour,·,"Vikings Salon, N 137",,"Vikings Salon, N 137","Vikings Salon, N 137",,Closes soon,· 8 pm · Opens 10 am Sun,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGAeOlM8NkqUDfKqSeNrWaZH5kLTNZWA6JOm3TOcb3hWbK5VnKhgtt9oEy5o-aF862_UpVRMYTGXULqS_qgEarbAhLQ0--OdtX-PFTekL7FXT97AGQ6fsqUaxOLnHq9r1Rhm7w=w122-h92-k-no,Online appointments,
https://www.google.com/maps/place/Rod+Anker+Salon/data=!4m7!3m6!1s0x390ce2f72e151d43:0xaf6841d722dac776!8m2!3d28.5829416!4d77.2269024!16s%2Fg%2F11cn7n9tgc!19sChIJQx0VLvfiDDkRdsfaItdBaK8?authuser=0&hl=en&rclk=1,Rod Anker Salon,4.4,-131,Hair salon,·,"117, Fifth Ave Rd",,"117, Fifth Ave Rd","117, Fifth Ave Rd",,Closed,· Opens 10 am Mon,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG41yoVBHhVCp_cJ8fJdHGaholBD3FylvyMU3Bx70qrbonheLiZ5op1pxx1u36JKG7FvSZRUwRzv5JN8svGwgN33y_bNgJoSbqfSV6kC54tIvlUDoDVKvBh5I_NGeyk3hFwLNP0hA=w92-h92-k-no,"""Every cut feels personalized and grows out beautifully.""",https://ssl.gstatic.com/local/servicebusiness/default_user.png
"https://www.google.com/maps/place/Geetanjali+Salon+-+Defence+Colony,+New+Delhi/data=!4m7!3m6!1s0x390ce255038917e1:0x924702fec99c02!8m2!3d28.5768376!4d77.2382083!16s%2Fg%2F11b6x81dtj!19sChIJ4ReJA1XiDDkRApzJ_gJHkgA?authuser=0&hl=en&rclk=1","Geetanjali Salon - Defence Colony, New Delhi",4.5,"-1,113",Beauty Parlour,·,"No D-5, D Block, nearby Fitness Spa Luxury Gym",,"No D-5, D Block, nearby Fitness Spa Luxury Gym",·,"No D-5, D Block, nearby Fitness Spa Luxury Gym",Open,· Closes 9 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEDM4cBg9LOxZ4dvMs3BfmPpABnQRMuZAlrPfvhLZgOZF4xaMZI8kCQfFOsrSCeOtl2xaHf8agUT4aIWU5Y96Sp-FfmEDnFkDygeoLhnsTMAxAj68OZPGqg-RtMlfYBymSZAb3W0-iORPBK=w122-h92-k-no,On-site services,
https://www.google.com/maps/place/Hair+Boss/data=!4m7!3m6!1s0x390d1db6c4182123:0x11983cae868237b4!8m2!3d28.5491002!4d77.1813478!16s%2Fg%2F11mw4x57qp!19sChIJIyEYxLYdDTkRtDeChq48mBE?authuser=0&hl=en&rclk=1,Hair Boss,4.7,-62,Beauty Parlour,·,"DDA Market, 62/5",,"DDA Market, 62/5",·,"DDA Market, 62/5",Open,· Closes 9 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE5O48NUwJQvmi9ObtDVDWQoWm8x-HKhksZ7Y2AtyZeuotKxf0x3YkU4EmbQfDK4SKIJ4b74iH516BewL56Dm9MikPO-zDHEfHjS52aBjeUmDbwbcoM13xlzklHE24jitcg3cA4=w199-h92-k-no,"""Perfect haircuts and styling for both men & women at reasonable prices.""",https://ssl.gstatic.com/local/servicebusiness/default_user.png
https://www.google.com/maps/place/Varshe+MediSalon/data=!4m7!3m6!1s0x390cfd099aece73f:0x6a32685f703f601!8m2!3d28.6574946!4d77.1988721!16s%2Fg%2F11sbgsh0wy!19sChIJP-fsmgn9DDkRAfYD94UmowY?authuser=0&hl=en&rclk=1,Varshe MediSalon,5,-448,Beauty Parlour,·,"Basement, 11188, near The Amaryllis",,"Basement, 11188, near The Amaryllis","Basement, 11188, near The Amaryllis",,Closes soon,· 8:30 pm · Opens 10:15 am Sun,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGHn5PSPWysJ-t5OxNzqpb0zdbe6pICovIqkBawcwIRkIU1MvEDpB9qIoGlTk0FbPO2o_bof7gJpUlPBW6tCxQRI12FhKFaC_pIr-P23iTT8i1m4hi_lsws5-Ifp1Y8pkrOAQGk=w80-h106-k-no,"""I got haircut and hair-spa done and my hair has never felt so soft.""",https://ssl.gstatic.com/local/servicebusiness/default_user.png
"https://www.google.com/maps/place/Hair+Masters+Luxury+Salon,+Punjabi+Bagh/data=!4m7!3m6!1s0x390d036c2cc86695:0xd89f7fd945eec0b1!8m2!3d28.6670933!4d77.1199264!16s%2Fg%2F11b6tgncn1!19sChIJlWbILGwDDTkRscDuRdl_n9g?authuser=0&hl=en&rclk=1","Hair Masters Luxury Salon, Punjabi Bagh",4.3,"-1,206",Beauty Parlour,·,"45, NWA, Club Rd",,"45, NWA, Club Rd",·,"45, NWA, Club Rd",Open,· Closes 9 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHKLrSerhfk66e1LmtClXHp2AcR8q053Q_pEZM--fOkq0dA-idNXjLkQxqeGQ9wsOlLBLvd9CY1afebqttlHVgw_7jdz1QVo8bh8GpZFZnDOJFLY0S8eRM50WsJfH_KcqKXxclw=w138-h92-k-no,On-site services,
https://www.google.com/maps/place/Aveda+X+Nykaa+Lifestyle+Salon/data=!4m7!3m6!1s0x390ce3d8f39e0389:0x35ddbcb3c683329b!8m2!3d28.600807!4d77.2247334!16s%2Fg%2F11s3qc6y3_!19sChIJiQOe89jjDDkRmzKDxrO83TU?authuser=0&hl=en&rclk=1,Aveda X Nykaa Lifestyle Salon,4.9,-670,Cosmetics store,·,"Site No 2, 1st & 2nd floor, opposite Starbucks",,"Site No 2, 1st & 2nd floor, opposite Starbucks","Site No 2, 1st & 2nd floor, opposite Starbucks",,Open,· Closes 9 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFhLs7nsbK_1B_EtTRE5pSLckRZzY11hLqktRXEaYP2o4egZYNuzC5bDpWzhE8wl6_BfXi8an9inRYUtO-eayst9J__Ep5NDk0YSxluGanJjISa_hmdSROLdKsz9HF-NSUfR6cZ=w138-h92-k-no,Delivery,
"https://www.google.com/maps/place/Geetanjali+Salon+-+New+Friends+Colony,+New+Delhi/data=!4m7!3m6!1s0x390ce3947bdc5135:0xb144608824a01dba!8m2!3d28.5626717!4d77.2689658!16s%2Fg%2F11ckfgh62s!19sChIJNVHce5TjDDkRuh2gJIhgRLE?authuser=0&hl=en&rclk=1","Geetanjali Salon - New Friends Colony, New Delhi",4.5,"-1,083",Beauty Parlour,·,"Mezzanine Floor, Community Center, Street Number 14, nearby Haldiram's Restaurant",,"Mezzanine Floor, Community Center, Street Number 14, nearby Haldiram's Restaurant",·,"Mezzanine Floor, Community Center, Street Number 14, nearby Haldiram's Restaurant",Open,· Closes 9 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGEtgBP85IGK5Q6lFR4Ytw9tQtSylUAYNXxvrIIm273oshNOtAyzO3Atdo3z4o9ilEMG7He7W9U0C2jQ_NDaVvx8TbmQE6jhcDD1YPmQyzby5kkqooZpYdAKcjCBJfHvPCZNRMt=w163-h92-k-no,On-site services,
"https://www.google.com/maps/place/Looks+Salon,+Sangam+Courtyard/data=!4m7!3m6!1s0x390d1d08f2588b63:0x55e93a8ed34af640!8m2!3d28.5726182!4d77.1734707!16s%2Fg%2F11m46dd7zr!19sChIJY4tY8ggdDTkRQPZK04466VU?authuser=0&hl=en&rclk=1","Looks Salon, Sangam Courtyard",4.1,-95,Hairdresser,·,"1st Floor, Sangam Courtyard, Major Somnath Marg",,"1st Floor, Sangam Courtyard, Major Somnath Marg","1st Floor, Sangam Courtyard, Major Somnath Marg",,Open,· Closes 9 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG39_NDvAukCyPNIhnTAbLy6hUXrx8NdnDBFkrmFCr5AD2Q8WMWLiZGaorO29FFeANsuYvBODZMELwZo1vhhuZ5Ot_wXjapg1Qvo1JEPMGT7n2ZMciSRdNI8s5fAc4yiESOVig_=w80-h106-k-no,"""Bharat ji  did a wonderful job with my manicure, head massage and  pedicure.""",https://ssl.gstatic.com/local/servicebusiness/default_user.png
https://www.google.com/maps/place/Hair+Cafe+Unisex+Salon/data=!4m7!3m6!1s0x390ce3b4602c0569:0x68225ead925087fa!8m2!3d28.5627287!4d77.244231!16s%2Fg%2F1pp2tydkz!19sChIJaQUsYLTjDDkR-odQkq1eImg?authuser=0&hl=en&rclk=1,Hair Cafe Unisex Salon,4,-272,Hair salon,·,C-28,,C-28,C-28,,Open,· Closes 10 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHqpPFKDIC_d70wmUjghyZTkRvQft9ivRB2QUsWNWKb1N2rUk3EVHvs7psyKlHyvMmHc70x56OVjbkbGggUTPK9XtX0m0guuzd0n8mp1akkDLzzG7kFtoJR45yrTTv8eQWE9P2rZFFVAKbb=w80-h142-k-no,On-site services,
https://www.google.com/maps/place/J+Salon/data=!4m7!3m6!1s0x390ce234ba7baf65:0xab1af47f5f5e01bc!8m2!3d28.5630184!4d77.2408007!16s%2Fg%2F11bx0ht85q!19sChIJZa97ujTiDDkRvAFeX3_0Gqs?authuser=0&hl=en&rclk=1,J Salon,4.6,-40,Hair salon,·,"A-28, near bara gurudwara",,"A-28, near bara gurudwara","A-28, near bara gurudwara",,Open,· Closes 10 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFubUVdj6I4xoH6jFgSalvVqCR-w6qkXGAHww1Fy8iT3uHcbRY8mmHaeaFcY_ODezTA1ixTdV-CGJBI-TIdjd29HwD6bt2S_ra7uJn6VqQYe9i8tnzYweyOKYYqL1Ke97hasBEP=w80-h142-k-no,"""Affordable and high quality :)""",https://ssl.gstatic.com/local/servicebusiness/default_user.png
https://www.google.com/maps/place/Makeover+Salon/data=!4m7!3m6!1s0x390ce33f0650a901:0xa9c4441115d2cb6e!8m2!3d28.5701085!4d77.2257267!16s%2Fg%2F11h192z20j!19sChIJAalQBj_jDDkRbsvSFRFExKk?authuser=0&hl=en&rclk=1,Makeover Salon,4.9,-308,Beauty Parlour,·,"Bus Stand, 1499, Shop no. 2, Wazir nagar, near PT Collage",,"Bus Stand, 1499, Shop no. 2, Wazir nagar, near PT Collage","Bus Stand, 1499, Shop no. 2, Wazir nagar, near PT Collage",,Closes soon,· 8 pm · Opens 10 am Sun,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGYX6B8hJ3feosatPc52csiNyLDm00GlgKKpZf7L8wZKvkl0AWhfKQxwupFrzQ_VBejhVaWUUDRFHW7gGcn1Kd-Wm0dWabzVDv1cmganVwamgpByu9q5ecYm-nb-6J1bbKWRH07=w80-h142-k-no,"""The ambiance was clean, relaxing, and beautifully maintained.""",https://ssl.gstatic.com/local/servicebusiness/default_user.png
https://www.google.com/maps/place/Shantivilla/data=!4m7!3m6!1s0x390d1dfc05888fe7:0x907b480964c24f6!8m2!3d28.5874943!4d77.1685887!16s%2Fg%2F11j34jfr0x!19sChIJ54-IBfwdDTkR9iRMloC0Bwk?authuser=0&hl=en&rclk=1,Shantivilla,4.7,-194,Beauty Parlour,·,73 ground floor,,73 ground floor,·,73 ground floor,Closes soon,· 8:15 pm · Opens 10 am Sun,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHhAC0u0VLJp1cVd48C0rPn-3Ipo6ViiwTaDJ6cWmonKwJgpAc0CzDtBvZyTS-EbuCCLaeCOEUoSYnJvamNiEG4ijvGc3qrC_WHTztht-RLHgSzsddnwXm7OZEu7VoFb8DVaZpK=w80-h106-k-no,"""Great haircuts and amazing staff, loved the atmosphere.""",https://ssl.gstatic.com/local/servicebusiness/default_user.png
https://www.google.com/maps/place/Avalon+Luxury+Salon+%26+Makeup+Studio/data=!4m7!3m6!1s0x390d03a982db0295:0x631e2df72b97b2f2!8m2!3d28.6580793!4d77.1927259!16s%2Fg%2F11j2w6blpr!19sChIJlQLbgqkDDTkR8rKXK_ctHmM?authuser=0&hl=en&rclk=1,Avalon Luxury Salon & Makeup Studio,4.1,-184,Beauty Parlour,·,"60/36, Ramjas Rd",,"60/36, Ramjas Rd","60/36, Ramjas Rd",,Open,· Closes 9 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHYPeArzknXqh9v6rS1KF8_MfZyTRybVptUrxHx6B2cH00vvxyN5Lrg6b7MQDzfUxXMXCbRkKlEmbq7kjuRKuY81_syB_oSWG-_1dyW5exoU0CWFs3eLknTOtE3BQ01mzNCFnsKFg=w122-h92-k-no,"""Made my makeup and skin look flawless, received so many compliments!!!""",https://ssl.gstatic.com/local/servicebusiness/default_user.png
"https://www.google.com/maps/place/Looks+Prive,+Malcha+Marg/data=!4m7!3m6!1s0x390d1dab98b1ba81:0x48683d9bd35e8d6a!8m2!3d28.6024813!4d77.186249!16s%2Fg%2F11vpnmslh5!19sChIJgbqxmKsdDTkRao1e05s9aEg?authuser=0&hl=en&rclk=1","Looks Prive, Malcha Marg",4.6,-180,Beauty Parlour,·,"No-02/48, Shop, Malcha Marg",,"No-02/48, Shop, Malcha Marg","No-02/48, Shop, Malcha Marg",,Open,· Closes 9 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEvU1mf7Z_xevSZjXr4SYNwQdrb-Oo8Rvb4OGG_BtQt1E5VIa0ImB5uOPag7q1PL4WkFSNCOdnjJaddXvXnWT7l_pyyqOjLT2hLXhbDGvt-v7X3efX1_gfTZ-cUzQxl-IYD-tCU=w163-h92-k-no,"""The quickest, best colour, treatment and the perfect bouncy blowout!""",https://ssl.gstatic.com/local/servicebusiness/default_user.png
https://www.google.com/maps/place/The+Salon+By+Saksh-E/data=!4m7!3m6!1s0x390cfd613db553ad:0xce923e06da9a0f7a!8m2!3d28.6484986!4d77.1987104!16s%2Fg%2F11cjpx47qv!19sChIJrVO1PWH9DDkReg-a2gY-ks4?authuser=0&hl=en&rclk=1,The Salon By Saksh-E,4.8,-208,Make-up artist,·,"2nd Floor, Building 950 Gali Number 3, Faiz Rd",,"2nd Floor, Building 950 Gali Number 3, Faiz Rd","2nd Floor, Building 950 Gali Number 3, Faiz Rd",,Closed,· Opens 11 am Sun,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGKV9kn7mzW5nseLqcZpAOhQgzKuY1uBZOX0q_iJCcZs48eE683Z5-W5Li6074cyQObnNkGinZKUkHIdKz7AdKXbBWS0N8Lx-nD6NTnRbn0PH4KzWdMCB3tf9t2R0YFpQpwmSc=w163-h92-k-no,On-site services,
https://www.google.com/maps/place/Looks+Salon/data=!4m7!3m6!1s0x390ce25a1786cd5d:0xfd1d4f76d5c1190e!8m2!3d28.5778197!4d77.2381722!16s%2Fg%2F1tgf1lhh!19sChIJXc2GF1riDDkRDhnB1XZPHf0?authuser=0&hl=en&rclk=1,Looks Salon,4.4,-894,Hair salon,·,D-1,,D-1,·,D-1,Closes soon,· 8 pm · Opens 10 am Sun,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH4fYSWDg9ZJ-ctnPtkbmxLDXh_ROTKuxiffzfwRjcCsqXABEjuHntUkLFMoZDAeDP8d9a69uqw90Es6p3Wi2SFS7IPrkll6HLv4rG9cwYeMxjXqI_oOcetsN_cy4wy-m8l-haa=w138-h92-k-no,On-site services,
https://www.google.com/maps/place/THE+OPULENT+LUXURY+SALON/data=!4m7!3m6!1s0x390d1d0660b7dd81:0x93804ced9aaccf21!8m2!3d28.5410055!4d77.1549466!16s%2Fg%2F11jr2n36ts!19sChIJgd23YAYdDTkRIc-smu1MgJM?authuser=0&hl=en&rclk=1,THE OPULENT LUXURY SALON,4.5,-409,Beauty Parlour,·,G13 A ambience mall,,G13 A ambience mall,·,G13 A ambience mall,Open,· Closes 9:30 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHsMArwRnkh06IWxFNHCqqWI2nVePGwqO60e5eHXUaQhc1L9qUXyDuxgyV2AvTGxtjbQ0q5x6qg6fVl6G4zyZ0SQP_JhogEsiqkwaAmL6dzA-RPQ7sGRENl_W9R3_rW4yE3rdJ5kg=w138-h92-k-no,On-site services,
https://www.google.com/maps/place/Big+Brother+Salon/data=!4m7!3m6!1s0x390cfd423459419b:0xe96bcf6b8b9e85be!8m2!3d28.6429148!4d77.2106392!16s%2Fg%2F12hnmssjy!19sChIJm0FZNEL9DDkRvoWei2vPa-k?authuser=0&hl=en&rclk=1,Big Brother Salon,4,-230,Barber shop,·,"2530/10, Rajguru Marg",,"2530/10, Rajguru Marg",·,"2530/10, Rajguru Marg",Open,· Closes 10 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH7jVhj8g5hCtnHjsPhnNekq4TP0-XiSdbK5plocCEJK1afcS3B4sS7EiRCUI9y0BJKAPUAwevr8xCSPIjf3mGI9f0QKL2hAobgCc9GNqXKj1euGbS_9-of1wiDk3j6ey8oZs5R=w122-h92-k-no,On-site services,
https://www.google.com/maps/place/Delhicut+Unisex+Salon/data=!4m7!3m6!1s0x390cffea9e76cba7:0x9a09740150918107!8m2!3d28.724459!4d77.2746106!16s%2Fg%2F11sf5rz7pt!19sChIJp8t2nur_DDkRB4GRUAF0CZo?authuser=0&hl=en&rclk=1,Delhicut Unisex Salon,5,-3,Beauty Parlour,·,A-12,,A-12,A-12,,Open,· Closes 10 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=v-z3XYzCCbW0zF30mD3O7A&cb_client=search.gws-prod.gps&w=80&h=92&yaw=94.98736&pitch=0&thumbfov=100,"""Excellent service and hairdresser behaviour thanks delhicut""",https://ssl.gstatic.com/local/servicebusiness/default_user.png
https://www.google.com/maps/place/Attraction+Salon/data=!4m7!3m6!1s0x390d02eded481507:0xae2026e424133a9!8m2!3d28.652214!4d77.1672803!16s%2Fg%2F11gf5wkh5d!19sChIJBxVI7e0CDTkRqTNBQm4C4go?authuser=0&hl=en&rclk=1,Attraction Salon,4.4,-125,Beauty Parlour,·,"22/1, Shop, #3 GF",,"22/1, Shop, #3 GF",·,"22/1, Shop, #3 GF",Open,· Closes 10 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF7gFm6Ex9U9OfMJ2jCknftKwAKimzVgE_2885FQ57QjLxzjJD1gNiHrLBzbtSKTucxKyHaefKqwilH-rE2suHO2F9UBQAU1WQbWQKEGP3t7LBV9vma2pxqJ3izzATnrujDjyMKRA=w80-h106-k-no,,
"https://www.google.com/maps/place/Looks+Salon,+Malviya+Nagar,+Shivalik,+New+Delhi/data=!4m7!3m6!1s0x390ce359a964557d:0x6c2fb20e266c6720!8m2!3d28.5397222!4d77.2117973!16s%2Fg%2F11hz03pr7k!19sChIJfVVkqVnjDDkRIGdsJg6yL2w?authuser=0&hl=en&rclk=1","Looks Salon, Malviya Nagar, Shivalik, New Delhi",4.2,-365,Hair salon,·,C-83,,C-83,C-83,,Open,· Closes 9 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEnwS11NAajSPNNlN1G4XAyqF5H6fhexG_nOSxc6GB9uzrgF-2SEHKEC2kyy47WEAowoAZ4lZGCz3Ia-WAv3mMmxBhmNS0PFJgIVnc_9GCpXgM7BWseDZ1X8qzVwi9SN0MdZzQ=w80-h106-k-no,"""He took his time and cut my hair with precision.""",https://ssl.gstatic.com/local/servicebusiness/default_user.png
https://www.google.com/maps/place/Israr+Unisex+salon/data=!4m7!3m6!1s0x390cfc0cfb27e7ed:0x891cd1f01e38ba!8m2!3d28.700607!4d77.2783432!16s%2Fg%2F11f57k_svw!19sChIJ7ecn-wz8DDkRujge8NEciQA?authuser=0&hl=en&rclk=1,Israr Unisex salon,4.4,-518,Hair salon,·,C-3/7,,C-3/7,·,C-3/7,Open,· Closes 10 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFsYsPL_JgYj6WKECEsn3kjdDwKKmPjPSCxDScMpZO4DdDe5RbQGAsqNOobU_mQZHOzXNFNyNWBQ7iVOCzNsq3B4Te4qrosNuUzbKxnBVGp3XQmRqtFwyyGWYvZPzpWkjUiMfQa5A=w80-h106-k-no,"""He did an excellent job with both my haircut and beard styling.""",https://ssl.gstatic.com/local/servicebusiness/default_user.png
https://www.google.com/maps/place/Scissors+unisex+Salon+%7C+Beauty+Salon+%26+Makeup+artist+%7C+Best+salon+in+Karol+Bagh/data=!4m7!3m6!1s0x390d029cc7f8bcc3:0xd4f997d9b0d00008!8m2!3d28.654996!4d77.1901921!16s%2Fg%2F11bwyvkljh!19sChIJw7z4x5wCDTkRCADQsNmX-dQ?authuser=0&hl=en&rclk=1,Scissors unisex Salon | Beauty Salon & Makeup artist | Best salon in Karol Bagh,4.6,-144,Beauty Parlour,·,"52/12, Ramjas Rd",,"52/12, Ramjas Rd",·,"52/12, Ramjas Rd",Closes soon,· 8 pm · Opens 9 am Sun,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHdWSpg5fSIaHutMn_0ahbuFMQeipURI_quA-Lr3nk7YmTHdoNapG6Soeyx3Kq_btbOZAE77JzgGi6YHltHXTa9R9ptnoILk2yiTy8h8bpkqTLKBl29o7dxFurQe37rDiVqjOvMow=w122-h92-k-no,On-site services,
https://www.google.com/maps/place/Salon+Trendz/data=!4m7!3m6!1s0x390ce3ab775c3e25:0x338097d4b8a1f6ee!8m2!3d28.5748901!4d77.2431411!16s%2Fg%2F1jkydl3kb!19sChIJJT5cd6vjDDkR7vahuNSXgDM?authuser=0&hl=en&rclk=1,Salon Trendz,4.4,-95,Beauty Parlour,·,"E-229, near krishna market",,"E-229, near krishna market",·,"E-229, near krishna market",Open,· Closes 9:30 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFjUzIn22y5SiuHnZRSxNaikEHYKciwmA1PgB0j_aSj7A_kKTKHDEh41PDuOl-tDsKcTctYB0KFbTSu83CNhwkyNi1j7zyZnEVqet3k7gjVNznsZf_M2f522jvsBIo3Cx1iQa-D=w80-h106-k-no,"""The staff is extremely professional, price’s are great.""",https://ssl.gstatic.com/local/servicebusiness/default_user.png
https://www.google.com/maps/place/A.D.+Salon+-+Men%E2%80%99s+Hair+%26+Skin+Studio/data=!4m7!3m6!1s0x390d018bd0a5105d:0xb8b03d50f2054859!8m2!3d28.7158856!4d77.1758083!16s%2Fg%2F11w7ggmlth!19sChIJXRCl0IsBDTkRWUgF8lA9sLg?authuser=0&hl=en&rclk=1,A.D. Salon - Men’s Hair & Skin Studio,4.8,-17,Hairdresser,·,"A-235B, Street 0",,"A-235B, Street 0","A-235B, Street 0",,Open,· Closes 10 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGbnTjcNSnylZqKuJcbtbbUvkbmuH9UHl42e6toj8XP1_AaWiDVPKbN8Pa6fHXXPSUgRu4YS6DTk5k8_eGtJjnoucOiHc5QuneYBN4ZsvHxqJl98N5nRgM663mX9fvUxSpJAk92kg=w199-h92-k-no,"""Skilled barbers and very hospitable.""",https://ssl.gstatic.com/local/servicebusiness/default_user.png
